,host_id,host_response_time,host_identity_verified,availability_365,review_scores_rating
2471,1708956,3,FALSE,191,10
2472,1709216,3,FALSE,365,7
2473,1709717,1,TRUE,358,8
2474,1709718,1,TRUE,365,10
2475,1709876,1,TRUE,41,8
2476,1710317,1,TRUE,129,10
2477,1710697,1,TRUE,364,10
2478,1711182,3,TRUE,3,9
2479,1711529,1,TRUE,320,10
2480,1713011,1,TRUE,0,9
2481,1713791,3,TRUE,83,9
2482,1715301,1,TRUE,62,10
2483,1717418,2,TRUE,6,10
2484,1720071,1,TRUE,324,10
2485,1720619,1,TRUE,137,9
2486,1721738,1,FALSE,15,10
2487,1722812,1,TRUE,0,10
2488,1723109,2,FALSE,92,10
2489,1723544,1,FALSE,25,9
2490,1723702,1,FALSE,28,10
2491,1725061,2,TRUE,62,10
2492,1725141,1,TRUE,51,10
2493,1726966,1,TRUE,171,9
2494,1727732,2,TRUE,0,10
2495,1728899,4,TRUE,152,8
2496,1730582,2,TRUE,56,7
2497,1731111,3,TRUE,73,10
2498,1732005,1,TRUE,280,8
2499,1732527,3,TRUE,0,10
2500,1732559,1,TRUE,132,10
2501,1733462,3,TRUE,183,10
2502,1733744,1,TRUE,187,9
2503,1734277,3,TRUE,77,7
2504,1736425,1,TRUE,125,10
2505,1736835,2,TRUE,254,9
2506,1737538,1,TRUE,97,10
2507,1740216,3,FALSE,351,9
2508,1741413,3,TRUE,0,10
2509,1745206,2,FALSE,1,10
2510,1745402,3,TRUE,3,10
2511,1746238,1,TRUE,35,10
2512,1746432,3,TRUE,63,7
2513,1746436,2,TRUE,365,10
2514,1746811,2,TRUE,0,10
2515,1747522,1,FALSE,270,7
2516,1748382,1,TRUE,328,10
2517,1749982,1,TRUE,12,10
2518,1750299,3,TRUE,337,10
2519,1750685,1,TRUE,61,10
2520,1753130,1,TRUE,72,10
2521,1755036,1,FALSE,0,10
2522,1755097,1,TRUE,200,10
2523,1755556,3,TRUE,364,7
2524,1756362,1,TRUE,122,10
2525,1757016,2,TRUE,275,10
2526,1761447,2,TRUE,179,10
2527,1762355,3,TRUE,319,10
2528,1762828,3,TRUE,364,10
2529,1763458,1,TRUE,16,9
2530,1763862,1,TRUE,207,10
2531,1767228,3,TRUE,14,10
2532,1771267,1,FALSE,169,10
2533,1772509,4,TRUE,58,9
2534,1772952,1,FALSE,1,9
2535,1774431,3,TRUE,179,9
2536,1776648,1,TRUE,0,9
2537,1776707,1,TRUE,352,10
2538,1779492,1,FALSE,90,10
2539,1781401,3,TRUE,202,10
2540,1785800,2,TRUE,48,9
2541,1787284,1,FALSE,174,9
2542,1787313,1,TRUE,0,10
2543,1788443,1,TRUE,287,10
2544,1789339,1,TRUE,36,9
2545,1789596,3,FALSE,26,9
2546,1789739,1,TRUE,279,10
2547,1790108,4,TRUE,297,8
2548,1792568,1,TRUE,242,10
2549,1795769,1,FALSE,49,9
2550,1797304,1,TRUE,155,9
2551,1800926,1,TRUE,97,10
2552,1801607,1,FALSE,28,10
2553,1803036,1,TRUE,74,10
2554,1805220,1,TRUE,12,10
2555,1805238,1,TRUE,19,10
2556,1807240,3,FALSE,76,10
2557,1807572,3,TRUE,92,10
2558,1808103,1,TRUE,204,10
2559,1810885,1,TRUE,154,7
2560,1810932,1,TRUE,63,10
2561,1812391,2,TRUE,309,10
2562,1812871,2,TRUE,40,10
2563,1816331,3,TRUE,364,10
2564,1816417,2,TRUE,126,9
2565,1818437,3,TRUE,217,9
2566,1818792,2,TRUE,0,10
2567,1819910,2,TRUE,24,10
2568,1821716,3,TRUE,164,10
2569,1822729,2,FALSE,0,10
2570,1824354,2,TRUE,221,10
2571,1824972,4,TRUE,365,10
2572,1825030,1,TRUE,16,10
2573,1825159,1,TRUE,126,10
2574,1830890,1,TRUE,11,10
2575,1831135,2,FALSE,0,10
2576,1831912,1,TRUE,0,10
2577,1832228,3,TRUE,307,9
2578,1832751,1,TRUE,126,10
2579,1832915,1,FALSE,0,10
2580,1832930,1,TRUE,15,10
2581,1834034,1,FALSE,30,10
2582,1834630,2,TRUE,0,10
2583,1834658,3,TRUE,365,7
2584,1836803,2,TRUE,0,9
2585,1837590,1,TRUE,0,10
2586,1837636,1,TRUE,39,9
2587,1838431,2,TRUE,0,10
2588,1838524,2,FALSE,350,10
2589,1841170,1,TRUE,60,8
2590,1841580,3,TRUE,322,10
2591,1842714,2,FALSE,236,10
2592,1843216,1,TRUE,113,10
2593,1845889,1,TRUE,0,10
2594,1852207,3,TRUE,0,10
2595,1855214,2,TRUE,48,10
2596,1856604,1,TRUE,262,9
2597,1857457,3,TRUE,5,10
2598,1861205,1,FALSE,178,8
2599,1862880,1,TRUE,5,10
2600,1863447,1,TRUE,303,10
2601,1863581,2,FALSE,77,9
2602,1863597,2,TRUE,160,10
2603,1864198,1,TRUE,224,10
2604,1865198,3,TRUE,41,10
2605,1865527,1,TRUE,365,8
2606,1866033,1,TRUE,19,9
2607,1866728,1,TRUE,319,10
2608,1866827,3,TRUE,82,9
2609,1870841,3,TRUE,0,9
2610,1871609,1,TRUE,3,10
2611,1872543,1,TRUE,277,10
2612,1873589,2,TRUE,196,9
2613,1874001,3,TRUE,354,9
2614,1874429,1,TRUE,345,10
2615,1877402,3,TRUE,0,9
2616,1879389,2,TRUE,87,10
2617,1880807,1,TRUE,0,10
2618,1883133,1,TRUE,290,10
2619,1883931,3,TRUE,4,10
2620,1884204,1,TRUE,271,10
2621,1884659,3,TRUE,365,9
2622,1886379,2,TRUE,263,9
2623,1886695,1,TRUE,87,10
2624,1887912,3,TRUE,185,8
2625,1890427,2,FALSE,0,10
2626,1892589,1,TRUE,0,10
2627,1892681,1,TRUE,6,10
2628,1892823,1,TRUE,4,10
2629,1895793,3,TRUE,296,9
2630,1896159,1,TRUE,364,10
2631,1898704,2,TRUE,0,10
2632,1900909,1,TRUE,46,10
2633,1902239,2,FALSE,6,10
2634,1902578,3,FALSE,364,10
2635,1902623,3,TRUE,58,10
2636,1903495,1,TRUE,365,10
2637,1903737,2,TRUE,0,10
2638,1905361,2,TRUE,48,10
2639,1906150,1,TRUE,188,8
2640,1906804,3,TRUE,364,9
2641,1908073,3,TRUE,151,9
2642,1908631,2,FALSE,342,10
2643,1909320,1,TRUE,272,9
2644,1910170,3,TRUE,6,10
2645,1911171,2,TRUE,51,9
2646,1913404,1,TRUE,0,10
2647,1913749,1,TRUE,0,10
2648,1914516,1,TRUE,0,10
2649,1917379,1,FALSE,0,10
2650,1918986,4,TRUE,314,10
2651,1922762,1,TRUE,21,7
2652,1923024,1,FALSE,34,9
2653,1924750,1,TRUE,266,10
2654,1924825,1,TRUE,232,9
2655,1925958,4,TRUE,363,9
2656,1927824,2,TRUE,104,10
2657,1928058,1,TRUE,24,10
2658,1928378,3,FALSE,55,8
2659,1929442,2,TRUE,200,10
2660,1930568,1,TRUE,193,10
2661,1931205,1,FALSE,345,10
2662,1932411,1,TRUE,110,9
2663,1935291,2,FALSE,143,9
2664,1935605,2,FALSE,0,10
2665,1936045,2,TRUE,21,10
2666,1938828,2,TRUE,212,7
2667,1939209,1,FALSE,62,10
2668,1939376,1,TRUE,200,10
2669,1943161,3,TRUE,364,9
2670,1949282,2,FALSE,168,10
2671,1960189,2,TRUE,41,10
2672,1961551,2,FALSE,363,7
2673,1964342,3,TRUE,214,9
2674,1965972,2,TRUE,237,10
2675,1967871,1,TRUE,54,8
2676,1968327,4,TRUE,364,9
2677,1968502,2,FALSE,365,10
2678,1969093,2,TRUE,0,9
2679,1969891,2,TRUE,16,9
2680,1971142,1,TRUE,307,10
2681,1974661,1,TRUE,326,10
2682,1976218,3,FALSE,19,10
2683,1978841,1,FALSE,101,10
2684,1981742,2,FALSE,212,9
2685,1982268,3,TRUE,5,7
2686,1982425,2,TRUE,365,7
2687,1984638,2,FALSE,178,9
2688,1984725,3,FALSE,178,10
2689,1984844,3,FALSE,0,10
2690,1989327,2,TRUE,8,10
2691,1989652,1,TRUE,297,9
2692,1991768,3,FALSE,295,9
2693,1992216,3,TRUE,0,10
2694,1993978,4,FALSE,0,10
2695,1994815,1,TRUE,269,9
2696,1994871,1,TRUE,66,10
2697,1995282,3,FALSE,204,9
2698,1996265,2,TRUE,286,10
2699,1996771,1,TRUE,248,10
2700,1998676,2,TRUE,0,9
2701,1999466,1,FALSE,56,10
2702,2000143,3,TRUE,1,10
2703,2000711,1,TRUE,165,10
2704,2001524,1,FALSE,64,9
2705,2001830,1,TRUE,346,8
2706,2007724,3,FALSE,53,10
2707,2007928,2,TRUE,295,9
2708,2007985,1,FALSE,337,10
2709,2008053,2,TRUE,42,10
2710,2010157,1,TRUE,77,10
2711,2010724,2,FALSE,345,9
2712,2013117,3,TRUE,51,10
2713,2014583,1,FALSE,0,9
2714,2015801,1,TRUE,11,10
2715,2015914,1,TRUE,276,8
2716,2017752,1,TRUE,323,9
2717,2019832,3,TRUE,44,10
2718,2020431,2,TRUE,341,10
2719,2021121,1,TRUE,336,10
2720,2023993,3,FALSE,89,10
2721,2024924,1,TRUE,336,9
2722,2027134,2,TRUE,313,10
2723,2027404,3,TRUE,275,10
2724,2033003,4,TRUE,120,6
2725,2033628,1,TRUE,2,10
2726,2036797,1,FALSE,6,9
2727,2037149,1,TRUE,190,10
2728,2038057,2,FALSE,0,10
2729,2042271,3,TRUE,89,7
2730,2042864,1,TRUE,30,9
2731,2045335,2,TRUE,365,8
2732,2045401,1,FALSE,325,10
2733,2047776,2,TRUE,249,10
2734,2048347,2,TRUE,17,10
2735,2050338,3,TRUE,107,9
2736,2051075,2,TRUE,25,9
2737,2051184,1,FALSE,241,10
2738,2051961,3,FALSE,294,9
2739,2052097,1,TRUE,0,10
2740,2052361,3,TRUE,30,7
2741,2054816,1,TRUE,89,10
2742,2057341,1,TRUE,4,10
2743,2057644,4,FALSE,88,9
2744,2058754,1,TRUE,250,10
2745,2061609,1,FALSE,365,9
2746,2061760,1,TRUE,231,10
2747,2063794,3,TRUE,91,10
2748,2065453,3,TRUE,148,9
2749,2066705,2,TRUE,114,10
2750,2067214,3,FALSE,75,9
2751,2069207,1,TRUE,361,8
2752,2070792,1,FALSE,4,10
2753,2074014,2,TRUE,175,10
2754,2074433,1,TRUE,125,10
2755,2075509,2,TRUE,365,10
2756,2076525,3,TRUE,178,10
2757,2076827,1,TRUE,0,9
2758,2079387,3,TRUE,0,10
2759,2079709,1,TRUE,0,10
2760,2080153,1,TRUE,13,10
2761,2083759,3,TRUE,359,8
2762,2084322,1,TRUE,41,10
2763,2085639,1,TRUE,121,9
2764,2088120,1,TRUE,0,10
2765,2088607,1,TRUE,323,9
2766,2090439,1,TRUE,35,10
2767,2092300,2,TRUE,0,9
2768,2092314,2,TRUE,292,1
2769,2092961,1,TRUE,145,10
2770,2097004,3,TRUE,88,7
2771,2099205,1,TRUE,3,10
2772,2099273,2,FALSE,300,10
2773,2100282,3,TRUE,63,10
2774,2100968,3,FALSE,130,10
2775,2101238,3,FALSE,0,10
2776,2101644,3,TRUE,195,10
2777,2103888,1,FALSE,189,10
2778,2104623,1,TRUE,362,10
2779,2105276,1,FALSE,365,10
2780,2107234,1,TRUE,35,9
2781,2107241,2,TRUE,30,10
2782,2108760,2,FALSE,0,10
2783,2109558,3,FALSE,269,9
2784,2110569,2,TRUE,33,10
2785,2111068,3,FALSE,359,7
2786,2111340,1,TRUE,16,10
2787,2112109,2,TRUE,0,10
2788,2113436,3,TRUE,97,10
2789,2117078,1,FALSE,335,9
2790,2118206,2,TRUE,47,10
2791,2119276,2,TRUE,362,10
2792,2119928,2,TRUE,103,10
2793,2120259,2,FALSE,364,9
2794,2124716,3,TRUE,26,9
2795,2127057,1,TRUE,149,10
2796,2128778,3,TRUE,80,10
2797,2128805,3,FALSE,31,10
2798,2129777,1,TRUE,90,10
2799,2135117,1,FALSE,85,10
2800,2135229,1,TRUE,337,10
2801,2139796,1,FALSE,22,10
2802,2140820,1,TRUE,270,8
2803,2141626,1,TRUE,270,10
2804,2141636,3,TRUE,147,10
2805,2152220,2,TRUE,0,9
2806,2152281,1,FALSE,0,10
2807,2155213,1,TRUE,168,10
2808,2155832,1,FALSE,126,10
2809,2156137,2,TRUE,30,7
2810,2156727,1,FALSE,0,10
2811,2157562,1,TRUE,10,10
2812,2163758,2,TRUE,6,9
2813,2164138,3,TRUE,324,10
2814,2164314,1,TRUE,43,10
2815,2165073,1,FALSE,2,10
2816,2165711,1,FALSE,211,10
2817,2165760,1,TRUE,0,10
2818,2166065,1,TRUE,295,10
2819,2167563,3,TRUE,87,10
2820,2168251,1,TRUE,215,10
2821,2168468,2,TRUE,264,9
2822,2168705,4,TRUE,269,6
2823,2168789,1,TRUE,54,10
2824,2169810,2,TRUE,267,10
2825,2170381,2,TRUE,99,9
2826,2171676,1,TRUE,126,10
2827,2172047,3,TRUE,145,10
2828,2172242,1,TRUE,49,9
2829,2172367,2,TRUE,107,8
2830,2176202,1,TRUE,0,10
2831,2177462,2,TRUE,38,10
2832,2179149,3,TRUE,5,10
2833,2186277,3,TRUE,320,9
2834,2186881,3,FALSE,178,9
2835,2189385,1,TRUE,275,10
2836,2195060,1,TRUE,255,9
2837,2195782,3,TRUE,274,9
2838,2196083,2,TRUE,54,10
2839,2199502,2,TRUE,138,10
2840,2199671,3,TRUE,2,10
2841,2203133,1,TRUE,337,9
2842,2203229,1,FALSE,4,9
2843,2203817,1,TRUE,0,10
2844,2203885,1,FALSE,305,10
2845,2204011,1,FALSE,0,10
2846,2204078,3,TRUE,261,9
2847,2206327,2,TRUE,362,10
2848,2206506,1,TRUE,358,10
2849,2208374,3,TRUE,246,10
2850,2208993,1,TRUE,8,10
2851,2212344,1,TRUE,243,10
2852,2213809,1,TRUE,216,9
2853,2214495,3,TRUE,33,10
2854,2214774,1,TRUE,364,10
2855,2215079,1,FALSE,66,10
2856,2215348,3,TRUE,93,10
2857,2216673,2,TRUE,273,5
2858,2217381,1,TRUE,63,10
2859,2219255,1,FALSE,122,10
2860,2222500,3,TRUE,120,10
2861,2223278,1,TRUE,79,10
2862,2223977,3,TRUE,87,10
2863,2224802,1,TRUE,0,10
2864,2225836,1,TRUE,6,9
2865,2227351,1,TRUE,47,7
2866,2227376,2,TRUE,11,10
2867,2227711,4,TRUE,362,9
2868,2230088,4,TRUE,364,10
2869,2230103,1,TRUE,355,8
2870,2232821,1,TRUE,20,10
2871,2233165,2,TRUE,364,10
2872,2233850,1,TRUE,2,10
2873,2235105,3,TRUE,33,10
2874,2235545,3,TRUE,1,10
2875,2237267,2,FALSE,291,9
2876,2237736,1,FALSE,0,10
2877,2238052,1,FALSE,215,9
2878,2239196,1,TRUE,254,9
2879,2240143,1,TRUE,0,9
2880,2243405,3,TRUE,184,10
2881,2245555,1,TRUE,329,10
2882,2247818,2,TRUE,2,9
2883,2248545,1,TRUE,219,10
2884,2248897,1,FALSE,249,10
2885,2251488,2,FALSE,359,10
2886,2252261,3,FALSE,288,10
2887,2253815,1,TRUE,4,10
2888,2253969,3,FALSE,363,9
2889,2254318,1,TRUE,353,10
2890,2257005,1,TRUE,14,10
2891,2257289,4,TRUE,0,10
2892,2257960,4,FALSE,0,10
2893,2259113,4,FALSE,158,9
2894,2260521,4,TRUE,42,10
2895,2260600,2,TRUE,178,9
2896,2261706,3,TRUE,0,10
2897,2263113,2,TRUE,297,10
2898,2263722,3,TRUE,5,9
2899,2264481,3,TRUE,266,10
2900,2265022,2,TRUE,343,9
2901,2265389,1,TRUE,129,9
2902,2265770,1,TRUE,74,10
2903,2266169,2,TRUE,232,9
2904,2266437,2,FALSE,0,9
2905,2266717,1,TRUE,0,10
2906,2267153,1,TRUE,11,10
2907,2267864,1,FALSE,112,9
2908,2268393,1,TRUE,274,9
2909,2269329,4,FALSE,225,10
2910,2269517,1,TRUE,252,10
2911,2269776,3,TRUE,365,10
2912,2270183,1,FALSE,5,10
2913,2270624,1,TRUE,0,8
2914,2272846,3,TRUE,365,10
2915,2274284,3,FALSE,344,8
2916,2274545,1,TRUE,220,10
2917,2275829,1,TRUE,0,7
2918,2276842,2,TRUE,89,10
2919,2282450,1,TRUE,161,9
2920,2282468,1,TRUE,33,10
2921,2285974,3,TRUE,365,9
2922,2286885,4,TRUE,349,10
2923,2287727,1,FALSE,215,7
2924,2290871,1,TRUE,96,10
2925,2290932,3,TRUE,0,9
2926,2293050,1,TRUE,335,10
2927,2293665,1,TRUE,258,9
2928,2295610,3,TRUE,4,10
2929,2297544,3,TRUE,174,10
2930,2298239,3,FALSE,84,10
2931,2299254,4,TRUE,63,3
2932,2300134,1,TRUE,19,9
2933,2301618,2,TRUE,0,10
2934,2303270,1,TRUE,9,10
2935,2305944,1,TRUE,0,10
2936,2305978,1,TRUE,261,10
2937,2306485,3,TRUE,135,9
2938,2307194,3,TRUE,45,10
2939,2307806,1,TRUE,158,10
2940,2311327,2,TRUE,225,9
2941,2311411,4,FALSE,365,9
2942,2311767,1,TRUE,22,10
2943,2312420,1,FALSE,106,9
2944,2313878,3,TRUE,365,8
2945,2315569,3,TRUE,219,9
2946,2316247,1,TRUE,32,9
2947,2316542,1,FALSE,205,10
2948,2317686,1,TRUE,0,8
2949,2317874,1,TRUE,37,9
2950,2318899,1,FALSE,11,9
2951,2321321,1,FALSE,363,9
2952,2321783,3,TRUE,352,10
2953,2321870,2,TRUE,124,10
2954,2323053,1,TRUE,88,8
2955,2323561,2,FALSE,0,10
2956,2323652,2,FALSE,0,7
2957,2326469,1,TRUE,79,10
2958,2326551,3,TRUE,170,9
2959,2329581,2,TRUE,0,9
2960,2330907,1,TRUE,248,10
2961,2331719,2,TRUE,301,9
2962,2332430,1,TRUE,55,9
2963,2332618,1,TRUE,364,8
2964,2333018,3,TRUE,184,9
2965,2334674,1,TRUE,175,8
2966,2334794,3,FALSE,337,3
2967,2335719,1,TRUE,331,10
2968,2335775,3,TRUE,32,10
2969,2335786,2,TRUE,14,10
2970,2335804,3,TRUE,4,10
2971,2336118,3,TRUE,0,10
2972,2338539,3,FALSE,2,8
2973,2338928,3,TRUE,127,10
2974,2339049,1,TRUE,299,9
2975,2343858,2,TRUE,136,9
2976,2345773,2,TRUE,63,8
2977,2346300,2,TRUE,354,10
2978,2347138,4,TRUE,364,8
2979,2347382,1,TRUE,346,9
2980,2348049,4,TRUE,365,10
2981,2350296,1,TRUE,27,8
2982,2351435,1,TRUE,279,9
2983,2355573,3,TRUE,38,9
2984,2355596,3,TRUE,320,9
2985,2356449,1,TRUE,1,8
2986,2359141,1,TRUE,91,7
2987,2360438,1,TRUE,0,10
2988,2360794,1,FALSE,292,10
2989,2361069,1,TRUE,231,9
2990,2362862,2,TRUE,2,10
2991,2368133,2,TRUE,289,10
2992,2368191,1,TRUE,64,10
2993,2368650,1,TRUE,46,10
2994,2369681,2,TRUE,95,10
2995,2370532,2,TRUE,0,10
2996,2370614,3,TRUE,206,10
2997,2370635,1,TRUE,233,10
2998,2370813,1,FALSE,309,10
2999,2372158,1,TRUE,34,9
3000,2373229,1,TRUE,79,9
3001,2377104,1,TRUE,176,10
3002,2377659,3,TRUE,9,10
3003,2378357,2,FALSE,113,10
3004,2378696,2,FALSE,114,8
3005,2379723,1,TRUE,0,10
3006,2382189,2,TRUE,205,8
3007,2383619,1,TRUE,330,10
3008,2388537,1,TRUE,184,8
3009,2389808,2,TRUE,89,8
3010,2389885,1,TRUE,256,10
3011,2390260,1,TRUE,260,10
3012,2390919,2,TRUE,328,9
3013,2393537,1,TRUE,273,10
3014,2396295,1,TRUE,317,8
3015,2396348,1,FALSE,365,4
3016,2397411,3,FALSE,5,10
3017,2397479,1,TRUE,103,10
3018,2398606,3,TRUE,246,7
3019,2398866,1,FALSE,147,10
3020,2400932,1,TRUE,318,9
3021,2402292,1,TRUE,343,10
3022,2409072,1,TRUE,94,10
3023,2409133,3,TRUE,29,10
3024,2412806,1,TRUE,227,10
3025,2413155,1,TRUE,243,10
3026,2413383,2,TRUE,11,10
3027,2413714,3,FALSE,365,9
3028,2415163,2,FALSE,238,10
3029,2416281,1,TRUE,143,10
3030,2417692,3,TRUE,0,9
3031,2419590,1,TRUE,29,10
3032,2420586,3,TRUE,331,10
3033,2420670,2,TRUE,150,10
3034,2422648,2,TRUE,11,10
3035,2422907,1,TRUE,321,10
3036,2423067,3,TRUE,22,10
3037,2423478,3,TRUE,276,10
3038,2423554,3,TRUE,344,10
3039,2424124,3,TRUE,185,10
3040,2424475,1,TRUE,0,10
3041,2424873,2,TRUE,332,9
3042,2424887,1,TRUE,26,10
3043,2426128,1,TRUE,246,10
3044,2426779,1,TRUE,334,10
3045,2427868,1,FALSE,340,10
3046,2429247,2,TRUE,298,10
3047,2431238,2,TRUE,63,9
3048,2431611,4,TRUE,364,10
3049,2431679,3,TRUE,2,9
3050,2435392,3,TRUE,329,10
3051,2435523,2,TRUE,182,10
3052,2435822,1,TRUE,9,10
3053,2436387,1,FALSE,247,5
3054,2436633,1,TRUE,159,9
3055,2436652,3,TRUE,118,10
3056,2437022,1,TRUE,98,10
3057,2438907,3,TRUE,62,10
3058,2439175,1,TRUE,118,9
3059,2441506,3,TRUE,28,9
3060,2442118,3,TRUE,175,10
3061,2442348,1,TRUE,310,10
3062,2444711,3,TRUE,213,8
3063,2446016,1,TRUE,6,10
3064,2446219,1,TRUE,321,10
3065,2448006,2,TRUE,365,5
3066,2448332,3,TRUE,104,10
3067,2450665,3,FALSE,247,10
3068,2450673,1,TRUE,0,10
3069,2451326,2,TRUE,62,8
3070,2454680,2,TRUE,170,10
3071,2455189,1,TRUE,315,10
3072,2455767,3,TRUE,311,10
3073,2456747,4,FALSE,331,10
3074,2457314,1,TRUE,0,10
3075,2459020,1,FALSE,59,10
3076,2461518,1,FALSE,300,9
3077,2461535,1,TRUE,325,9
3078,2462260,2,TRUE,293,10
3079,2462300,1,FALSE,0,10
3080,2462590,1,TRUE,171,10
3081,2464836,2,FALSE,37,10
3082,2465391,1,TRUE,7,8
3083,2465907,1,TRUE,7,8
3084,2466334,1,TRUE,7,7
3085,2469127,1,TRUE,365,10
3086,2469662,4,TRUE,7,10
3087,2471671,1,TRUE,365,10
3088,2472305,1,TRUE,363,10
3089,2472680,2,TRUE,129,10
3090,2472761,3,TRUE,68,10
3091,2473013,2,FALSE,86,10
3092,2474293,1,TRUE,143,10
3093,2478173,3,TRUE,290,10
3094,2478675,1,TRUE,344,10
3095,2480939,1,TRUE,204,9
3096,2483085,1,TRUE,89,10
3097,2483236,3,FALSE,365,9
3098,2483293,3,FALSE,245,10
3099,2483427,2,TRUE,362,8
3100,2483628,2,TRUE,0,10
3101,2484654,2,TRUE,146,10
3102,2484930,3,TRUE,3,9
3103,2486611,2,FALSE,45,10
3104,2487309,2,TRUE,165,9
3105,2487319,3,FALSE,57,10
3106,2488129,3,TRUE,73,9
3107,2488360,2,FALSE,36,10
3108,2489199,2,FALSE,145,10
3109,2493425,1,TRUE,6,10
3110,2494666,1,TRUE,87,10
3111,2494945,2,TRUE,29,10
3112,2495483,2,TRUE,180,10
3113,2495668,3,FALSE,88,10
3114,2495797,1,TRUE,64,10
3115,2496299,2,TRUE,268,10
3116,2496464,2,TRUE,360,9
3117,2497082,3,TRUE,0,9
3118,2497869,3,TRUE,68,10
3119,2498007,3,TRUE,365,9
3120,2498630,1,TRUE,90,9
3121,2498724,1,TRUE,1,10
3122,2502124,1,FALSE,8,9
3123,2503221,2,TRUE,363,9
3124,2503478,2,TRUE,148,10
3125,2504204,2,FALSE,89,10
3126,2510971,1,TRUE,20,10
3127,2513726,2,TRUE,283,9
3128,2513807,2,TRUE,67,10
3129,2514291,1,FALSE,167,9
3130,2514859,1,TRUE,0,10
3131,2515620,4,TRUE,360,8
3132,2516754,1,TRUE,327,10
3133,2518984,1,FALSE,161,10
3134,2519491,3,FALSE,0,5
3135,2520125,2,TRUE,60,9
3136,2520559,3,TRUE,18,10
3137,2521513,2,TRUE,103,10
3138,2522815,2,FALSE,18,10
3139,2522854,2,TRUE,262,10
3140,2523466,1,FALSE,90,10
3141,2525242,1,TRUE,74,9
3142,2527947,2,TRUE,362,10
3143,2530670,2,TRUE,13,10
3144,2533833,1,TRUE,54,8
3145,2535471,1,TRUE,43,10
3146,2536417,3,TRUE,350,10
3147,2537496,3,FALSE,338,10
3148,2538621,1,TRUE,268,8
3149,2540046,1,TRUE,1,10
3150,2542683,1,TRUE,365,10
3151,2543150,1,TRUE,2,10
3152,2544425,1,TRUE,1,10
3153,2545414,1,TRUE,6,10
3154,2549076,1,TRUE,3,10
3155,2549355,1,TRUE,177,10
3156,2554853,4,TRUE,24,10
3157,2555383,3,TRUE,250,10
3158,2556219,2,TRUE,0,10
3159,2556498,1,TRUE,299,9
3160,2556784,3,FALSE,365,9
3161,2556941,1,FALSE,0,9
3162,2558534,1,TRUE,65,9
3163,2558779,1,TRUE,340,9
3164,2559886,1,TRUE,0,10
3165,2562281,1,TRUE,0,10
3166,2563415,2,TRUE,65,9
3167,2563478,3,FALSE,89,10
3168,2563739,3,TRUE,329,10
3169,2566034,2,TRUE,2,10
3170,2568445,1,TRUE,0,10
3171,2568528,2,TRUE,29,8
3172,2571265,1,FALSE,356,9
3173,2572253,2,TRUE,72,10
3174,2574856,4,TRUE,60,7
3175,2575758,4,TRUE,297,8
3176,2580950,2,FALSE,0,9
3177,2582762,2,TRUE,0,10
3178,2582836,3,TRUE,365,10
3179,2582890,2,TRUE,351,8
3180,2584368,3,TRUE,136,9
3181,2585168,1,TRUE,14,8
3182,2587760,3,TRUE,180,9
3183,2588427,3,TRUE,318,9
3184,2588808,1,TRUE,0,10
3185,2589436,3,TRUE,6,10
3186,2589521,3,FALSE,324,10
3187,2590864,2,TRUE,307,10
3188,2590902,2,TRUE,130,10
3189,2591016,1,TRUE,57,10
3190,2591770,3,TRUE,28,9
3191,2593268,1,TRUE,120,9
3192,2596096,3,TRUE,53,10
3193,2596736,1,FALSE,0,10
3194,2597159,1,FALSE,74,10
3195,2597895,2,TRUE,153,10
3196,2598450,1,TRUE,131,10
3197,2598539,1,TRUE,293,10
3198,2598844,1,TRUE,27,10
3199,2601002,1,TRUE,0,7
3200,2604437,2,FALSE,152,10
3201,2605064,1,TRUE,64,10
3202,2605122,1,TRUE,5,10
3203,2605965,1,FALSE,0,10
3204,2609640,1,TRUE,83,9
3205,2610233,1,TRUE,76,10
3206,2610288,1,FALSE,331,10
3207,2610706,2,FALSE,154,10
3208,2610741,2,FALSE,77,10
3209,2611165,1,TRUE,1,10
3210,2611503,2,TRUE,324,10
3211,2617850,1,TRUE,42,10
3212,2617891,2,TRUE,0,10
3213,2618000,3,TRUE,112,10
3214,2619592,3,TRUE,188,10
3215,2620162,2,FALSE,186,10
3216,2621612,1,TRUE,204,10
3217,2621904,1,FALSE,307,9
3218,2622925,1,FALSE,219,9
3219,2622965,1,TRUE,244,9
3220,2623253,3,TRUE,89,9
3221,2623620,2,TRUE,0,10
3222,2624738,1,TRUE,286,9
3223,2627524,1,FALSE,309,9
3224,2628354,2,TRUE,0,10
3225,2629017,1,TRUE,60,10
3226,2631234,2,TRUE,143,10
3227,2633541,2,TRUE,0,10
3228,2635819,1,FALSE,363,9
3229,2637050,1,TRUE,0,10
3230,2637408,1,TRUE,0,10
3231,2637874,3,TRUE,276,10
3232,2638788,1,TRUE,0,10
3233,2639001,1,TRUE,334,10
3234,2640100,1,TRUE,10,9
3235,2640773,1,TRUE,321,9
3236,2640845,1,TRUE,15,10
3237,2641182,1,TRUE,32,10
3238,2643497,2,TRUE,364,10
3239,2644076,2,FALSE,344,9
3240,2644519,1,TRUE,273,9
3241,2645592,2,TRUE,339,9
3242,2647578,2,FALSE,337,10
3243,2647893,2,FALSE,161,10
3244,2648088,3,TRUE,251,10
3245,2648429,2,FALSE,364,9
3246,2649754,2,TRUE,11,9
